"pair_id"	"date"	"SWOT_time_UTC"	"ANA_code"	"SWORD_v17b_node_id"	"SWORD_v17b_reach_id"	"SWORD_v16_node_id"	"SWORD_v16_reach_id"	"ANA_gauge_level_m"	"vertical_offset_m"	"ANA_wse_offset_adjusted_m"	"SWOT_wse_m"	"SWOT_wse_uncertainty_m"	"WSE_difference_SWOT_minus_adjusted_ANA_m"	"WSE_absolute_error_m"	"SWOT_width_m"	"SWOT_width_uncertainty_m"	"node_q"	"node_q_b"	"dark_frac"	"ice_clim_f"	"xovr_cal_q"	"SWOT_hampel_flag"	"SWOT_cross_track_distance_m"	"partial_f"	"obs_frac_n"	"SWORD_prior_wse_m"	"SWORD_prior_width_m"	"SWORD_prior_length_m"	"pass_node_q"	"pass_partial_f"	"pass_ice_clim_f"	"pass_xovr_cal_q"	"pass_hampel"	"pass_node_q_b"	"pass_dark_frac"	"pass_cross_track_distance"	"pass_observed_fraction"	"pass_prior_reach_size"	"pass_prior_wse_difference"	"quality_pass"	"quality_pass_count_at_station"	"quality_filtered_station"
"ANA_34070000__SWORD17b_63280300021"	"2024-11-30"	"2024-11-30T03:23:35Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	2.21	167.81449	170.02449	170.87607	0.51396	0.851579999999984	0.851579999999984	92.982016	0.739314	3	8390661	0.96605667522	0	0	0	51277.71094	0	0.73913043478	177	94	18330.552696	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-01-10"	"2025-01-10T20:53:42Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	2.335	167.81449	170.14949	170.29135	0.10949	0.14185999999998	0.14185999999998	93.677078	5.673458	1	12	0.0162155351	0	1	0	50450.91016	0	0.84782608696	177	94	18330.552696	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-01-27"	"2025-01-27T06:32:08Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	2.745	167.81449	170.55949	170.44693	0.10308	-0.112560000000002	0.112560000000002	128.382434	12.999328	1	10	0	0	0	0	-15137.08301	0	0.98913043478	177	94	18330.552696	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-01-31"	"2025-01-31T17:38:48Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	2.805	167.81449	170.61949	170.45499	1.13475	-0.164500000000004	0.164500000000004	84.741815	0.632559	1	2053	0.95980223106	0	0	0	51005.14453	0	0.78260869565	177	94	18330.552696	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-02-17"	"2025-02-17T03:17:12Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	2.685	167.81449	170.49949	170.03323	0.10939	-0.466260000000005	0.466260000000005	126.585835	11.840795	1	2	0	0	0	0	-14519.9668	0	0.79347826087	177	94	18330.552696	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-02-21"	"2025-02-21T14:23:53Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	2.59	167.81449	170.40449	170.11857	0.104	-0.285920000000004	0.285920000000004	113.907373	6.111546	0	0	0	0	0	0	50778.60156	0	0.92391304348	177	94	18330.552696	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-03-10"	"2025-03-10T00:02:16Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	2.47	167.81449	170.28449	182.90079	0.11593	12.6163	12.6163	140.525259	11.218821	3	8388614	0.08148898946	0	0	1	-13511.81543	0	0.69565217391	177	94	18330.552696	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-03-14"	"2025-03-14T11:08:57Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	2.385	167.81449	170.19949	170.18769	0.18713	-0.0117999999999938	0.0117999999999938	106.727307	2.058475	1	4	0.80022430961	0	0	0	50331.41797	0	0.85869565217	177	94	18330.552696	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-03-30"	"2025-03-30T20:47:21Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	2.655	167.81449	170.46949	183.85367	0.0988	13.38418	13.38418	123.31433	11.264261	3	8388610	0.17240865869	0	0	1	-13750.88672	0	0.69565217391	177	94	18330.552696	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-04-04"	"2025-04-04T07:54:00Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	2.66	167.81449	170.47449	171.41675	0.26861	0.942260000000005	0.942260000000005	109.880159	1.916948	3	8388613	0.83259542083	0	0	0	50314.43359	0	0.77173913043	177	94	18330.552696	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-05-11"	"2025-05-11T14:17:30Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	2.295	167.81449	170.10949	183.24205	0.09897	13.13256	13.13256	209.927516	11.333365	3	8388615	0.32878673504	0	0	1	-14255.06641	0	0.78260869565	177	94	18330.552696	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-05-16"	"2025-05-16T01:24:10Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	2.215	167.81449	170.02949	170.72976	0.29981	0.700269999999989	0.700269999999989	103.354834	1.142273	3	8388613	0.86660501423	0	0	0	50604.99219	0	0.75	177	94	18330.552696	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-06-01"	"2025-06-01T11:02:36Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	2.12	167.81449	169.93449	169.79894	0.11698	-0.135550000000023	0.135550000000023	114.565303	8.238921	1	2	0	0	0	0	-14788.0625	0	0.94565217391	177	94	18330.552696	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-06-05"	"2025-06-05T22:09:16Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	2.105	167.81449	169.91949	170.02446	0.24441	0.104970000000009	0.104970000000009	105.996007	1.624066	1	5	0.84185143338	0	0	0	50833.77344	0	0.76086956522	177	94	18330.552696	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-06-22"	"2025-06-22T07:47:41Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	2.06	167.81449	169.87449	169.75271	0.12614	-0.121780000000001	0.121780000000001	110.560679	9.540475	1	2	0	0	0	0	-14546.0332	0	0.69565217391	177	94	18330.552696	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-06-26"	"2025-06-26T18:54:21Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	2.06	167.81449	169.87449	169.79304	0.10288	-0.081450000000018	0.081450000000018	109.859463	5.659355	0	0	0	0	0	0	50935.72656	0	1	177	94	18330.552696	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-07-13"	"2025-07-13T04:32:47Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	2.02	167.81449	169.83449	183.87621	0.10128	14.04172	14.04172	234.593633	10.475777	3	8388614	0.21541327373	0	0	1	-14478.48828	0	0.75	177	94	18330.552696	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-07-17"	"2025-07-17T15:39:27Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	2.01	167.81449	169.82449	169.72938	0.10968	-0.0951100000000054	0.0951100000000054	92.53193	4.982811	1	1	0	0	0	0	51226.66406	0	0.98913043478	177	94	18330.552696	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-08-03"	"2025-08-03T01:17:51Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	1.98	167.81449	169.79449	183.23288	0.12284	13.43839	13.43839	229.97248	10.518461	3	8388614	0.37106886008	0	0	1	-14275.66406	0	0.78260869565	177	94	18330.552696	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-08-07"	"2025-08-07T12:24:30Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	1.97	167.81449	169.78449	169.5025	0.10772	-0.281990000000008	0.281990000000008	116.483999	5.841136	1	1	0	0	0	0	50247.25781	0	0.98913043478	177	94	18330.552696	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-08-23"	"2025-08-23T22:02:56Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	1.96	167.81449	169.77449	169.73314	0.12085	-0.0413500000000226	0.0413500000000226	135.233266	10.505819	1	2	0	0	0	0	-15059.55469	0	0.90217391304	177	94	18330.552696	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-09-13"	"2025-09-13T18:47:59Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	1.915	167.81449	169.72949	169.43446	0.11058	-0.295029999999997	0.295029999999997	128.404294	10.492138	1	2	0	0	0	0	-14863.04199	0	0.72826086957	177	94	18330.552696	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-09-18"	"2025-09-18T05:54:38Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	1.9	167.81449	169.71449	169.85433	0.36435	0.139839999999992	0.139839999999992	111.0374	1.102629	1	2053	0.94136221787	0	0	0	50682.73438	0	0.67391304348	177	94	18330.552696	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-10-04"	"2025-10-04T15:33:04Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	1.885	167.81449	169.69949	183.33114	0.1039	13.63165	13.63165	216.045596	10.719627	3	8388615	0.48197662525	0	0	1	-14647.83105	0	0.69565217391	177	94	18330.552696	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-10-09"	"2025-10-09T02:39:43Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	1.88	167.81449	169.69449	169.62817	0.5295	-0.0663199999999904	0.0663199999999904	89.865406	0.658222	1	2053	0.96538775152	0	0	0	50419.26953	0	0.6847826087	177	94	18330.552696	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-10-25"	"2025-10-25T12:18:10Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	2.015	167.81449	169.82949	169.60497	0.11957	-0.224519999999984	0.224519999999984	121.643809	11.467827	1	2	0	0	0	0	-14828.38867	0	0.90217391304	177	94	18330.552696	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-10-29"	"2025-10-29T23:24:50Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	1.925	167.81449	169.73949	169.56763	0.83308	-0.171860000000009	0.171860000000009	89.760724	0.621832	1	2053	0.95927907108	0	0	0	50836.29688	0	0.66304347826	177	94	18330.552696	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-11-15"	"2025-11-15T09:03:13Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	1.995	167.81449	169.80949	169.59658	0.11344	-0.212910000000022	0.212910000000022	117.163124	10.409494	1	2	0	0	0	0	-14049.73438	0	0.86956521739	177	94	18330.552696	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-12-06"	"2025-12-06T05:48:17Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	2.62	167.81449	170.43449	170.20512	0.11552	-0.229370000000017	0.229370000000017	128.916484	11.438055	1	2	0	0	0	0	-14362.94922	0	0.90217391304	177	94	18330.552696	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-12-10"	"2025-12-10T16:54:56Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	3.2	167.81449	171.01449	171.28887	0.20092	0.274380000000008	0.274380000000008	121.543992	2.828977	1	5	0.65625487464	0	0	0	50076.30469	0	0.77173913043	177	94	18330.552696	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-12-27"	"2025-12-27T02:33:22Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	2.635	167.81449	170.44949	170.35493	0.10644	-0.0945600000000013	0.0945600000000013	150.98346	12.019315	1	2	0	0	0	0	-14600.94727	0	0.78260869565	177	94	18330.552696	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	34	TRUE
"ANA_34070000__SWORD17b_63280300021"	"2025-12-31"	"2025-12-31T13:40:03Z"	34070000	63280300020611	63280300021	63280300030611	63280300031	2.44	167.81449	170.25449	170.23104	0.11059	-0.0234499999999969	0.0234499999999969	95.697263	5.629851	0	0	0	0	0	0	50944.90625	0	0.9347826087	177	94	18330.552696	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	34	TRUE
"ANA_34270000__SWORD17b_63260100051"	"2023-07-28"	"2023-07-28T07:43:57Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	1.03	135.453145	136.483145	136.45449	0.48245	-0.0286550000000148	0.0286550000000148	2.509673	0.617931	1	3588	0	0	0	0	42353.54688	0	0.6875	141.2	45	19179.896137	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2023-09-28"	"2023-09-28T21:59:12Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	0.825	135.453145	136.278145	135.65467	0.37488	-0.623474999999985	0.623474999999985	4.244612	1.165443	3	8390660	0	0	0	0	42413.60156	0	0.76041666667	141.2	45	19179.896137	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2023-10-19"	"2023-10-19T18:44:16Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	0.78	135.453145	136.233145	136.91604	0.2895	0.682895000000002	0.682895000000002	5.145039	1.129175	1	3588	0	0	0	0	42835.52344	0	0.84375	141.2	45	19179.896137	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2023-11-05"	"2023-11-05T04:22:37Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	0.85	135.453145	136.303145	145.15543	0.49819	8.852285	8.852285	169.609466	14.939586	3	8390662	0	0	0	1	-11089.58008	1	0.29166666667	141.2	45	19179.896137	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2023-11-09"	"2023-11-09T15:29:22Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	1.04	135.453145	136.493145	136.2309	0.18388	-0.262245000000007	0.262245000000007	22.821484	2.620343	0	0	0	0	0	0	43120.21875	0	0.92708333333	141.2	45	19179.896137	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2023-11-26"	"2023-11-26T01:07:42Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	0.935	135.453145	136.388145	137.28961	0.54255	0.901465000000002	0.901465000000002	463.710207	21.647537	3	8390670	0	0	0	0	-10933.16992	1	0.38541666667	141.2	45	19179.896137	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2023-11-30"	"2023-11-30T12:14:27Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	0.815	135.453145	136.268145	136.4879	0.20714	0.219754999999992	0.219754999999992	7.968273	1.318301	1	4	0	0	0	0	42958.00781	0	0.77083333333	141.2	45	19179.896137	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2023-12-16"	"2023-12-16T21:52:46Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	0.87	135.453145	136.323145	151.47125	0.44222	15.148105	15.148105	511.166238	23.184162	3	8407054	0	0	0	1	-9815.65332	1	0.15625	141.2	45	19179.896137	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2023-12-21"	"2023-12-21T08:59:31Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	2.065	135.453145	137.518145	138.82057	0.21505	1.302425	1.302425	30.890323	3.05606	0	0	0	0	0	0	42409.26172	0	0.78125	141.2	45	19179.896137	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2024-01-06"	"2024-01-06T18:37:52Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	1.35	135.453145	136.803145	141.16835	0.23866	4.365205	4.365205	568.275672	20.73951	1	2062	0	0	0	0	-10670.98828	0	0.58333333333	141.2	45	19179.896137	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2024-01-11"	"2024-01-11T05:44:36Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	1.855	135.453145	137.308145	137.58588	0.18389	0.277735000000007	0.277735000000007	10.819456	1.947538	0	0	0	0	0	0	42488.26172	0	0.91666666667	141.2	45	19179.896137	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2024-02-01"	"2024-02-01T02:29:43Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	1.795	135.453145	137.248145	137.63847	0.16576	0.390325000000018	0.390325000000018	32.521792	3.117985	0	0	0	0	0	0	42716.28516	0	0.875	141.2	45	19179.896137	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2024-02-17"	"2024-02-17T12:08:03Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	1.79	135.453145	137.243145	136.88626	0.11122	-0.356885000000005	0.356885000000005	156.102143	12.477131	1	2054	0	0	0	0	-10996.39746	0	0.64583333333	141.2	45	19179.896137	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2024-02-21"	"2024-02-21T23:14:48Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	1.98	135.453145	137.433145	138.16901	0.17368	0.73586499999999	0.73586499999999	37.762327	3.530313	1	7	0	0	0	0	42901.02734	0	0.94791666667	141.2	45	19179.896137	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2024-03-09"	"2024-03-09T08:53:07Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	2.225	135.453145	137.678145	137.47885	0.09461	-0.199295000000006	0.199295000000006	578.24874	25.797983	1	14	0	0	0	0	-10831.9707	0	0.72916666667	141.2	45	19179.896137	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2024-03-13"	"2024-03-13T19:59:50Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	1.87	135.453145	137.323145	136.97481	0.15974	-0.34833500000002	0.34833500000002	38.992682	3.217363	0	0	0	0	0	0	42666.0625	0	0.92708333333	141.2	45	19179.896137	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2024-03-30"	"2024-03-30T05:38:11Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	2.03	135.453145	137.483145	137.00043	0.09565	-0.482715000000013	0.482715000000013	434.00791	23.356748	1	2062	0	0	1	0	-10833.15625	0	0.92708333333	141.2	45	19179.896137	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2024-04-03"	"2024-04-03T16:44:55Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	2.305	135.453145	137.758145	137.63579	0.1408	-0.122355000000027	0.122355000000027	42.760642	3.989942	0	0	0	0	0	0	42691.73828	0	0.96875	141.2	45	19179.896137	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2024-04-20"	"2024-04-20T02:23:17Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	2.415	135.453145	137.868145	137.63574	0.0954	-0.232405	0.232405	152.874794	15.062821	1	6	0	0	0	0	-11346.53516	0	0.86458333333	141.2	45	19179.896137	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2024-04-24"	"2024-04-24T13:30:01Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	2.36	135.453145	137.813145	137.62461	0.16095	-0.18853500000003	0.18853500000003	31.445525	3.709637	0	0	0	0	0	0	42838.04297	0	0.97916666667	141.2	45	19179.896137	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2024-05-10"	"2024-05-10T23:08:20Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	1.95	135.453145	137.403145	137.22043	0.10888	-0.182715000000002	0.182715000000002	88.740187	12.249281	1	2050	0	0	0	0	-10618.27539	0	0.76041666667	141.2	45	19179.896137	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2024-05-15"	"2024-05-15T10:15:05Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	1.9	135.453145	137.353145	137.31062	0.15607	-0.0425250000000119	0.0425250000000119	30.255675	3.161651	0	0	0	0	0	0	42587.07812	0	0.96875	141.2	45	19179.896137	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2024-06-05"	"2024-06-05T07:00:11Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	1.475	135.453145	136.928145	136.86625	0.16052	-0.0618949999999927	0.0618949999999927	29.115516	2.817764	0	0	0	0	0	0	43575.80469	0	0.98958333333	141.2	45	19179.896137	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2024-06-21"	"2024-06-21T16:38:30Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	1.2	135.453145	136.653145	135.94616	0.10782	-0.706985000000003	0.706985000000003	77.525019	9.284671	3	8390662	0	0	0	0	-11474.45312	0	0.55208333333	141.2	45	19179.896137	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2024-06-26"	"2024-06-26T03:45:14Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	1.16	135.453145	136.613145	136.281	0.18778	-0.332144999999997	0.332144999999997	18.418272	2.480109	1	4	0	0	0	0	42898.59766	0	0.875	141.2	45	19179.896137	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_34270000__SWORD17b_63260100051"	"2024-07-12"	"2024-07-12T13:23:34Z"	34270000	63260100050091	63260100051	63260100050091	63260100051	1.05	135.453145	136.503145	136.38583	0.09946	-0.117315000000019	0.117315000000019	449.640111	21.746804	1	7	0	0	0	0	-10331.91602	1	0.46875	141.2	45	19179.896137	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	0	FALSE
